"SourceSystem","TargetSystem","EdgeType","Evidence","Strength","Impact","Notes","EvidenceSource"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/MediumStoneTableSouthAddon.cs:Server.Items.MediumStoneTableSouthAddon:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/OrnateElvenTableEastAddon.cs:Server.Items.OrnateElvenTableEastAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/OrnateElvenTableEastAddon.cs:Server.Items.OrnateElvenTableEastDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/OrnateElvenTableSouthAddon.cs:Server.Items.OrnateElvenTableSouthAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/OrnateElvenTableSouthAddon.cs:Server.Items.OrnateElvenTableSouthDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/ParrotPerchAddon.cs:Server.Items.ParrotPerchAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/ParrotPerchAddon.cs:Server.Items.ParrotPerchDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/PyramidAddon.cs:Server.Items.PyramidAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/SerpentPillarAddon.cs:Server.Items.SerpentPillarAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/SkullPileAddon.cs:Server.Items.SkullPileAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/SquirrelStatueEastAddon.cs:Server.Items.SquirrelStatueEastAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/SquirrelStatueEastAddon.cs:Server.Items.SquirrelStatueEastDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/SquirrelStatueSouthAddon.cs:Server.Items.SquirrelStatueSouthAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/SquirrelStatueSouthAddon.cs:Server.Items.SquirrelStatueSouthDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/TallElvenBedEastAddon.cs:Server.Items.TallElvenBedEastAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/TallElvenBedEastAddon.cs:Server.Items.TallElvenBedEastDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/TallElvenBedSouthAddon.cs:Server.Items.TallElvenBedSouthAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/TallElvenBedSouthAddon.cs:Server.Items.TallElvenBedSouthDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/WarriorStatueEastAddon.cs:Server.Items.WarriorStatueEastAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/WarriorStatueEastAddon.cs:Server.Items.WarriorStatueEastDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/WarriorStatueSouthAddon.cs:Server.Items.WarriorStatueSouthAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/WarriorStatueSouthAddon.cs:Server.Items.WarriorStatueSouthDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/WaterVat.cs:Server.Items.WaterVatEast:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Addons/WaterVat.cs:Server.Items.WaterVatSouth:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Chairs/Chairs.cs:Server.Items.BigElvenChair:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Chairs/Chairs.cs:Server.Items.ElvenReadingChair:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Chairs/Chairs.cs:Server.Items.OrnateElvenChair:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Signs/BaseSign.cs:Server.Items.BaseSign:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Trees/DarkBrownTreeAddon.cs:Server.Items.DarkBrownTreeAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Trees/DarkBrownTreeAddon.cs:Server.Items.DarkBrownTreeDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Trees/GreyTreeAddon.cs:Server.Items.GreyTreeAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Trees/GreyTreeAddon.cs:Server.Items.GreyTreeDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Trees/LightBrownTreeAddon.cs:Server.Items.LightBrownTreeAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Trees/LightBrownTreeAddon.cs:Server.Items.LightBrownTreeDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Trees/PearTreeAddon.cs:Server.Items.PearTreeAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Construction","World Save Loader","SerializationConflict","Data/Scripts/Items/Construction/Trees/PearTreeAddon.cs:Server.Items.PearTreeDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Containers","World Save Loader","SerializationConflict","Data/Scripts/Items/Containers/Container.cs:Server.Items.ArmsBarrel:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Containers","World Save Loader","SerializationConflict","Data/Scripts/Items/Containers/Container.cs:Server.Items.BaseContainer:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Containers","World Save Loader","SerializationConflict","Data/Scripts/Items/Containers/Container.cs:Server.Items.IronSafe:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Containers","World Save Loader","SerializationConflict","Data/Scripts/Items/Containers/Container.cs:Server.Items.LargeSack:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Containers","World Save Loader","SerializationConflict","Data/Scripts/Items/Containers/Container.cs:Server.Items.MetalSafe:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
