"IntakeId","SourceBatchId","IntakeStatus","InterviewStatus","BehaviorToChange","System","ExpectedFiles","MustStayUnchanged","FenceResult","GateApprovalStatus","RequiredApproval","ReadyGoalCommand","SourceEditsMade","ReviewedAt","Notes"
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-109","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-scales/backpack guards to HardScales OnDoubleClick.","Items:Trades / Blacksmithing Resources / HardScales","Data/Scripts/Items/Trades/Resources/Blacksmithing/HardScales.cs","Backpack localized message 1060640; forge requirement and message; Blacksmith Value >= 50 threshold; all scale-name-to-ingot mappings; ingot.Amount = this.Amount; AddToBackpack; sound 0x208; success message; source Delete; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for HardScales.cs=0; active overlay HardScales matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-109 HardScales Guard Repair","Yes","2026-06-28T04:16:19-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-109-hardscales-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-110","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-crystals/backpack guards to HardCrystals OnDoubleClick.","Items:Trades / Blacksmithing Resources / HardCrystals","Data/Scripts/Items/Trades/Resources/Blacksmithing/HardCrystals.cs","Backpack localized message 1060640; forge requirement and message; Blacksmith Value >= 50 threshold; all crystal-name-to-ingot mappings; ingot.Amount = this.Amount; AddToBackpack; sound 0x208; existing success message text; source Delete; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for HardCrystals.cs=0; active overlay HardCrystals matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-110 HardCrystals Guard Repair","Yes","2026-06-28T04:20:33-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-110-hardcrystals-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-111","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to BrokenGear OnDoubleClick.","Items:Traps / BrokenGear","Data/Scripts/Items/Traps/BrokenGear.cs","Valid-state message This is totally useless.; constructor item ID 0x5739; random hue list; weight 0.1; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for BrokenGear.cs=0; active overlay BrokenGear matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-111 BrokenGear Guard Repair","Yes","2026-06-28T04:26:41-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-111-brokengear-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-112","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to CurseItem OnDoubleClick.","Items:Traps / CurseItem","Data/Scripts/Items/Traps/CurseItem.cs","Valid-state message This item is cursed and cannot be used.; constructor item ID 0x9A8; lock settings; name; weight; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for CurseItem.cs=0; active overlay CurseItem matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-112 CurseItem Guard Repair","Yes","2026-06-28T04:30:50-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-112-curseitem-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-113","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to TaintedBandage OnDoubleClick.","Items:Traps / TaintedBandage","Data/Scripts/Items/Traps/TaintedBandage.cs","Valid-state message You cannot use tainted bandages.; constructor item ID 0xE21; name; hue; weight; Ruined property label; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for TaintedBandage.cs=0; active overlay TaintedBandage matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-113 TaintedBandage Guard Repair","Yes","2026-06-28T04:34:59-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-113-taintedbandage-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-114","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to WeededItem OnDoubleClick.","Items:Traps / WeedItem","Data/Scripts/Items/Traps/WeedItem.cs","Valid-state message This item is wrapped in weeds and cannot be used.; constructor item ID 0x9A8; lock settings; name; hue; weight; property labels; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for WeedItem.cs=0; active overlay WeedItem matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-114 WeedItem Guard Repair","Yes","2026-06-28T04:38:55-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-114-weeditem-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-115","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to SlimeItem OnDoubleClick.","Items:Traps / SlimeItem","Data/Scripts/Items/Traps/SlimeItem.cs","Valid-state message This item is covered in slime and cannot be used.; constructor item ID 0x9A8; lock settings; name; weight; property labels; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for SlimeItem.cs=0; active overlay SlimeItem matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-115 SlimeItem Guard Repair","Yes","2026-06-28T04:43:42-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-115-slimeitem-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-116","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to SewageItem OnDoubleClick.","Items:Traps / SewageItem","Data/Scripts/Items/Traps/SewageItem.cs","Valid-state message This item is covered in sewage and cannot be used.; constructor item ID 0x9A8; lock settings; name; hue; weight; property labels; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for SewageItem.cs=0; active overlay SewageItem matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-116 SewageItem Guard Repair","Yes","2026-06-28T04:47:29-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-116-sewageitem-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-117","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-reagents guards to RottedReagents OnDoubleClick.","Items:Traps / RottedReagents","Data/Scripts/Items/Traps/RottedReagents.cs","Valid-state message These reagents are useless.; constructor item ID 0xE76; name; hue; weight; RottedCount behavior; property labels; serialization layout/versioning including RottedCount write/read order; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for RottedReagents.cs=0; active overlay RottedReagents matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-117 RottedReagents Guard Repair","Yes","2026-06-28T04:51:34-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-117-rottedreagents-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-118","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-gems guards to RuinedGems OnDoubleClick.","Items:Traps / RuinedGems","Data/Scripts/Items/Traps/RuinedGems.cs","Valid-state message This is a useless lump of rock.; constructor item ID 0x5739; name; weight; RuinedCount behavior; property labels; serialization layout/versioning including RuinedCount write/read order; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for RuinedGems.cs=0; active overlay RuinedGems matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-118 RuinedGems Guard Repair","Yes","2026-06-28T04:55:17-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-118-ruinedgems-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-119","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to DecoBlackmoor OnDragLift.","Items:Special / Rares / PaganReagents / DecoBlackmoor","Data/Scripts/Items/Special/Rares/PaganReagents/DecoBlackmoor.cs","Valid-state collectible message; valid-state base.OnDragLift(from) return; constructor item ID 0xF79; Movable; Stackable; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for DecoBlackmoor.cs=0; active overlay DecoBlackmoor matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-119 DecoBlackmoor Guard Repair","Yes","2026-06-28T05:00:45-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-119-decoblackmoor-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-120","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to DecoBloodspawn OnDragLift.","Items:Special / Rares / PaganReagents / DecoBloodspawn","Data/Scripts/Items/Special/Rares/PaganReagents/DecoBloodspawn.cs","Valid-state collectible message; valid-state base.OnDragLift(from) return; constructor item ID 0xF7C; Movable; Stackable; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for DecoBloodspawn.cs=0; active overlay DecoBloodspawn matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-120 DecoBloodspawn Guard Repair","Yes","2026-06-28T08:07:11-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-120-decobloodspawn-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-121","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to DecoBrimstone OnDragLift.","Items:Special / Rares / PaganReagents / DecoBrimstone","Data/Scripts/Items/Special/Rares/PaganReagents/DecoBrimstone.cs","Valid-state collectible message; valid-state base.OnDragLift(from) return; constructor item ID 0xF7F; Movable; Stackable; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for DecoBrimstone.cs=0; active overlay DecoBrimstone matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-121 DecoBrimstone Guard Repair","Yes","2026-06-28T08:10:45-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-121-decobrimstone-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-122","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to DecoDragonsBlood OnDragLift.","Items:Special / Rares / PaganReagents / DecoDragonsBlood","Data/Scripts/Items/Special/Rares/PaganReagents/DecoDragonsBlood.cs","Valid-state collectible message; valid-state base.OnDragLift(from) return; constructor item ID 0x4077; Movable; Stackable; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for DecoDragonsBlood.cs=0; active overlay DecoDragonsBlood matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-122 DecoDragonsBlood Guard Repair","Yes","2026-06-28T08:15:06-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-122-decodragonsblood-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-123","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to DecoDragonsBlood2 OnDragLift.","Items:Special / Rares / PaganReagents / DecoDragonsBlood2","Data/Scripts/Items/Special/Rares/PaganReagents/DecoDragonsBlood2.cs","Valid-state collectible message; valid-state base.OnDragLift(from) return; constructor item ID 0xF82; Movable; Stackable; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for DecoDragonsBlood2.cs=0; active overlay DecoDragonsBlood2 matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-123 DecoDragonsBlood2 Guard Repair","Yes","2026-06-28T08:21:23-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-123-decodragonsblood2-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-124","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to DecoEyeOfNewt OnDragLift.","Items:Special / Rares / PaganReagents / DecoEyeOfNewt","Data/Scripts/Items/Special/Rares/PaganReagents/DecoEyeOfNewt.cs","Valid-state collectible message; valid-state base.OnDragLift(from) return; constructor item ID 0xF87; Movable; Stackable; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for DecoEyeOfNewt.cs=0; active overlay DecoEyeOfNewt matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-124 DecoEyeOfNewt Guard Repair","Yes","2026-06-28T08:25:39-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-124-decoeyeofnewt-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-125","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to DecoGarlic OnDragLift.","Items:Special / Rares / PaganReagents / DecoGarlic","Data/Scripts/Items/Special/Rares/PaganReagents/DecoGarlic.cs","Valid-state collectible message; valid-state base.OnDragLift(from) return; constructor item ID 0x18E1; Movable; Stackable; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for DecoGarlic.cs=0; active overlay DecoGarlic matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-125 DecoGarlic Guard Repair","Yes","2026-06-28T08:29:41-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-125-decogarlic-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-126","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/source-item guards to DecoGarlic2 OnDragLift.","Items:Special / Rares / PaganReagents / DecoGarlic2","Data/Scripts/Items/Special/Rares/PaganReagents/DecoGarlic2.cs","Valid-state collectible message; valid-state base.OnDragLift(from) return; constructor item ID 0x18E2; Movable; Stackable; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for DecoGarlic2.cs=0; active overlay DecoGarlic2 matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-126 DecoGarlic2 Guard Repair","Yes","2026-06-28T08:34:34-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-126-decogarlic2-guard-repair-closeout.md."
