"GumpMarker","File","Line","LikelySystem","Evidence"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","484","Custom:Government System","from.SendGump(new RemoveCityBanGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","504","Custom:Government System","from.SendGump(new ChangeCitizenTitleGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","515","Custom:Government System","from.SendGump(new RemoveMemberGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","520","Custom:Government System","from.SendGump(new ViewSponsoredGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","525","Custom:Government System","from.SendGump(new ViewCityMembersGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","574","Custom:Government System","from.SendGump(new DeclareCityWarGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","579","Custom:Government System","from.SendGump(new ViewDeclaredWarsGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","584","Custom:Government System","from.SendGump(new ViewInvitedWarsGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","589","Custom:Government System","from.SendGump(new DeclarePeaceGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","594","Custom:Government System","from.SendGump(new ViewCityAtWarGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","599","Custom:Government System","from.SendGump(new DeclareCityAllegiancesGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","604","Custom:Government System","from.SendGump(new ViewDeclaredAllegiancesGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","609","Custom:Government System","from.SendGump(new ViewInvitedAllegiancesGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","614","Custom:Government System","from.SendGump(new CancelAllegiancesGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","619","Custom:Government System","from.SendGump(new ViewCityAllegiancesGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","624","Custom:Government System","from.SendGump(new CityDisbandCityGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","629","Custom:Government System","from.SendGump(new MaintenanceReportGump(m_Stone));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","651","Custom:Government System","from.SendGump(new AssistMayorGump(m_Stone, 0, null, null));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityMarketGump.cs","89","Custom:Government System","from.SendGump(new CityMarketGump(m_lord));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityMarketGump.cs","98","Custom:Government System","from.SendGump(new CityMarketGump(m_lord));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityMarketGump.cs","107","Custom:Government System","from.SendGump(new CityMarketGump(m_lord));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityMarketGump.cs","116","Custom:Government System","from.SendGump(new CityMarketGump(m_lord));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/CityMarketGump.cs","125","Custom:Government System","from.SendGump(new CityMarketGump(m_lord));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ConfirmDisbandCityGump.cs","41","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ConfirmLeaveCityGump.cs","41","Custom:Government System","from.SendGump(new CityCitizenGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/DeclareCityAllegiancesGump.cs","97","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/DeclareCityAllegiancesGump.cs","103","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/DeclareCityAllegiancesGump.cs","111","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/DeclareCityWarGump.cs","97","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/DeclareCityWarGump.cs","103","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/DeclareCityWarGump.cs","111","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/DeclarePeaceGump.cs","97","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/DeclarePeaceGump.cs","103","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/DeclarePeaceGump.cs","111","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/FindCitiesGump.cs","124","Custom:Government System","from.SendGump(new FindCitiesGump(m_ListPage - 1, m_List, m_CountList));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/FindCitiesGump.cs","130","Custom:Government System","from.SendGump(new FindCitiesGump(m_ListPage + 1, m_List, m_CountList));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/MaintenanceReportGump.cs","146","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/PCMoongateGump.cs","109","Custom:Government System","from.SendGump(new PCMoongateGump(m_Gate, m_ListPage - 1, m_List, m_CountList));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/PCMoongateGump.cs","115","Custom:Government System","from.SendGump(new PCMoongateGump(m_Gate, m_ListPage + 1, m_List, m_CountList));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/PCMoongateGump.cs","143","Custom:Government System","from.SendGump(new PCMoongateTollGump(m_Gate, incomingCity, outgoingCity));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/PCMoongateGump.cs","151","Custom:Government System","from.SendGump(new PCMoongateTollGump(m_Gate, incomingCity, outgoingCity));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/RemoveCityBanGump.cs","104","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/RemoveCityBanGump.cs","110","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/RemoveCityBanGump.cs","118","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/RemoveMemberGump.cs","104","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/RemoveMemberGump.cs","110","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/RemoveMemberGump.cs","118","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ResourceBoxGump.cs","341","Custom:Government System","from.SendGump(new ResourceBoxGump(from, m_Box, m_Page));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ResourceBoxGump.cs","365","Custom:Government System","from.SendGump(new ResourceBoxGump(from, m_Box, Pages.Start));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ResourceBoxGump.cs","369","Custom:Government System","from.SendGump(new ResourceBoxGump(from, m_Box, (Pages)(BID - 9)));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ResourceBoxGump.cs","410","Custom:Government System","typer.SendGump(new ResourceBoxGump(typer, m_Box, m_Page));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityAllegiancesGump.cs","99","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityAllegiancesGump.cs","104","Custom:Government System","from.SendGump(new CityCitizenGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityAllegiancesGump.cs","111","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityAllegiancesGump.cs","119","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityAtWarGump.cs","99","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityAtWarGump.cs","104","Custom:Government System","from.SendGump(new CityCitizenGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityAtWarGump.cs","111","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityAtWarGump.cs","119","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityBansGump.cs","103","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityBansGump.cs","109","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityBansGump.cs","117","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityMembersGump.cs","106","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityMembersGump.cs","111","Custom:Government System","from.SendGump(new CityCitizenGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityMembersGump.cs","118","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewCityMembersGump.cs","126","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewDeclaredAllegiancesGump.cs","97","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewDeclaredAllegiancesGump.cs","103","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewDeclaredAllegiancesGump.cs","116","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewDeclaredWarsGump.cs","97","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewDeclaredWarsGump.cs","103","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewDeclaredWarsGump.cs","111","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewInvitedAllegiancesGump.cs","98","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewInvitedAllegiancesGump.cs","104","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewInvitedAllegiancesGump.cs","112","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewInvitedWarsGump.cs","98","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewInvitedWarsGump.cs","104","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewInvitedWarsGump.cs","112","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewSponsoredGump.cs","95","Custom:Government System","from.SendGump(new CityManagementGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewSponsoredGump.cs","101","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Gumps/ViewSponsoredGump.cs","109","Custom:Government System","from.SendGump("
"SendGump","Data/Scripts/Custom/Government System/Items/Signs/CivicSign.cs","50","Custom:Government System","from.SendGump(new DestoryCityStructureGump(this, from));"
"SendGump","Data/Scripts/Custom/Government System/Items/Stones/CityManagementStone.cs","59","Custom:Government System","targ.SendGump(new AcceptJoinGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Items/Stones/CityManagementStone.cs","105","Custom:Government System","targ.SendGump(new SponsorGump(m_Stone, from));"
"SendGump","Data/Scripts/Custom/Government System/Items/Stones/CityManagementStone.cs","527","Custom:Government System","from.SendGump(new CityManagementGump(this, from));"
"SendGump","Data/Scripts/Custom/Government System/Items/Stones/CityManagementStone.cs","564","Custom:Government System","from.SendGump(new CityCitizenGump(this, from));"
"SendGump","Data/Scripts/Custom/Government System/Items/Stones/CityResurrectionStone.cs","48","Custom:Government System","m_Mobile.SendGump(new CityResFeeGump(resstone));"
"SendGump","Data/Scripts/Custom/Government System/Items/Stones/CityResurrectionStone.cs","90","Custom:Government System","m_Mobile.SendGump(new TithingGump(m_Mobile, 0));"
"SendGump","Data/Scripts/Custom/Government System/Items/Stones/CityResurrectionStone.cs","109","Custom:Government System","m_Mobile.SendGump(new TithingGump(m_Mobile, 0));"
"SendGump","Data/Scripts/Custom/Government System/Items/Stones/CityResurrectionStone.cs","150","Custom:Government System","from.SendGump(new CityCorpseFeeGump(this));"
"SendGump","Data/Scripts/Custom/Government System/Items/Stones/CityResurrectionStone.cs","210","Custom:Government System","from.SendGump(new CityResFeeGump(this));"
"SendGump","Data/Scripts/Custom/Government System/Items/Stones/CityStableStone.cs","304","Custom:Government System","from.SendGump(new ClaimListGump(this, from, list));"
"SendGump","Data/Scripts/Custom/Government System/Items/Stones/CityVotingStone.cs","94","Custom:Government System","from.SendGump(new VotingStoneGump(this, from));"
"SendGump","Data/Scripts/Custom/Government System/Prompts/CitizenTitleChangePrompt.cs","26","Custom:Government System","m_Mayor.SendGump(new CityManagementGump(m_Stone, m_Mayor));"
"SendGump","Data/Scripts/Custom/Government System/Prompts/CitizenTitleChangePrompt.cs","46","Custom:Government System","m_Mayor.SendGump(new CityManagementGump(m_Stone, m_Mayor));"
"SendGump","Data/Scripts/Custom/Government System/Prompts/CityCorpseFeePrompt.cs","23","Custom:Government System","m_From.SendGump(new CityManagementGump(m_Stone, m_From));"
"SendGump","Data/Scripts/Custom/Government System/Prompts/CityCorpseFeePrompt.cs","63","Custom:Government System","m_From.SendGump(new CityManagementGump(m_Stone, m_From));"
