"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","HistoricalFile","CurrentFile","Line","CurrentSourceLine","PostBatchLReviewRowId","PostBatchLCommandParseQuality","PostBatchLDecision","ParsedCommand","ParsedAccess","ParsedHandler","ReviewClass","ResolvedCommand","ResolvedAccess","ResolvedHandler","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-M","PBM-0163","RB-04309","P10-F04309","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","812","new CommandEventHandler(TeamDeathmatch_OnCommand)","PBL-0458","BlockOnly","QueuedSourceFollowUp","","","TeamDeathmatch_OnCommand","XMLPointsCommandSurface","Deathmatch","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","TeamDeathmatch_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=812; QueuedSourceLine=new CommandEventHandler(TeamDeathmatch_OnCommand); NearestRegistrationLine=804; NearestRegistration=CommandSystem.Register( ""Deathmatch"", AccessLevel.Player, new CommandEventHandler(Deathmatch_OnCommand) );; ResolvedCommand=Deathmatch; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=TeamDeathmatch_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0164","RB-04310","P10-F04310","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","817","new CommandEventHandler(DeathBall_OnCommand)","PBL-0459","BlockOnly","QueuedSourceFollowUp","","","DeathBall_OnCommand","XMLPointsCommandSurface","TeamDeathmatch","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","DeathBall_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=817; QueuedSourceLine=new CommandEventHandler(DeathBall_OnCommand); NearestRegistrationLine=809; NearestRegistration=CommandSystem.Register( ""TeamDeathmatch"", AccessLevel.Player, new CommandEventHandler(TeamDeathmatch_OnCommand) );; ResolvedCommand=TeamDeathmatch; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=DeathBall_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0165","RB-04311","P10-F04311","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","822","new CommandEventHandler(KingOfTheHill_OnCommand)","PBL-0460","BlockOnly","QueuedSourceFollowUp","","","KingOfTheHill_OnCommand","XMLPointsCommandSurface","DeathBall","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","KingOfTheHill_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=822; QueuedSourceLine=new CommandEventHandler(KingOfTheHill_OnCommand); NearestRegistrationLine=814; NearestRegistration=CommandSystem.Register( ""DeathBall"", AccessLevel.Player, new CommandEventHandler(DeathBall_OnCommand) );; ResolvedCommand=DeathBall; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=KingOfTheHill_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0166","RB-04312","P10-F04312","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","827","new CommandEventHandler(TeamDeathBall_OnCommand)","PBL-0461","BlockOnly","QueuedSourceFollowUp","","","TeamDeathBall_OnCommand","XMLPointsCommandSurface","KingOfTheHill","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","TeamDeathBall_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=827; QueuedSourceLine=new CommandEventHandler(TeamDeathBall_OnCommand); NearestRegistrationLine=819; NearestRegistration=CommandSystem.Register( ""KingOfTheHill"", AccessLevel.Player, new CommandEventHandler(KingOfTheHill_OnCommand) );; ResolvedCommand=KingOfTheHill; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=TeamDeathBall_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0167","RB-04313","P10-F04313","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","832","new CommandEventHandler(TeamKotH_OnCommand)","PBL-0462","BlockOnly","QueuedSourceFollowUp","","","TeamKotH_OnCommand","XMLPointsCommandSurface","TeamDeathBall","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","TeamKotH_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=832; QueuedSourceLine=new CommandEventHandler(TeamKotH_OnCommand); NearestRegistrationLine=824; NearestRegistration=CommandSystem.Register( ""TeamDeathBall"", AccessLevel.Player, new CommandEventHandler(TeamDeathBall_OnCommand) );; ResolvedCommand=TeamDeathBall; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=TeamKotH_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0168","RB-04314","P10-F04314","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","837","new CommandEventHandler(CTFChallenge_OnCommand)","PBL-0463","BlockOnly","QueuedSourceFollowUp","","","CTFChallenge_OnCommand","XMLPointsCommandSurface","TeamKotH","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","CTFChallenge_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=837; QueuedSourceLine=new CommandEventHandler(CTFChallenge_OnCommand); NearestRegistrationLine=829; NearestRegistration=CommandSystem.Register( ""TeamKotH"", AccessLevel.Player, new CommandEventHandler(TeamKotH_OnCommand) );; ResolvedCommand=TeamKotH; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=CTFChallenge_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0169","RB-04315","P10-F04315","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","842","new CommandEventHandler(SystemBroadcastKills_OnCommand)","PBL-0464","BlockOnly","QueuedSourceFollowUp","","","SystemBroadcastKills_OnCommand","XMLPointsCommandSurface","CTFChallenge","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","SystemBroadcastKills_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=842; QueuedSourceLine=new CommandEventHandler(SystemBroadcastKills_OnCommand); NearestRegistrationLine=834; NearestRegistration=CommandSystem.Register( ""CTFChallenge"", AccessLevel.Player, new CommandEventHandler(CTFChallenge_OnCommand) );; ResolvedCommand=CTFChallenge; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=SystemBroadcastKills_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0170","RB-04316","P10-F04316","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","847","new CommandEventHandler(SeeKills_OnCommand)","PBL-0465","BlockOnly","QueuedSourceFollowUp","","","SeeKills_OnCommand","XMLPointsCommandSurface","SystemBroadcastKills","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","SeeKills_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=847; QueuedSourceLine=new CommandEventHandler(SeeKills_OnCommand); NearestRegistrationLine=839; NearestRegistration=CommandSystem.Register( ""SystemBroadcastKills"", AccessLevel.GameMaster, new CommandEventHandler(SystemBroadcastKills_OnCommand) );; ResolvedCommand=SystemBroadcastKills; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=SeeKills_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0171","RB-04317","P10-F04317","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","852","new CommandEventHandler(BroadcastKills_OnCommand)","PBL-0466","BlockOnly","QueuedSourceFollowUp","","","BroadcastKills_OnCommand","XMLPointsCommandSurface","SeeKills","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","BroadcastKills_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=852; QueuedSourceLine=new CommandEventHandler(BroadcastKills_OnCommand); NearestRegistrationLine=844; NearestRegistration=CommandSystem.Register( ""SeeKills"", AccessLevel.Player, new CommandEventHandler(SeeKills_OnCommand) );; ResolvedCommand=SeeKills; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=BroadcastKills_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0172","RB-04318","P10-F04318","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","857","new CommandEventHandler(CheckPoints_OnCommand)","PBL-0467","BlockOnly","QueuedSourceFollowUp","","","CheckPoints_OnCommand","XMLPointsCommandSurface","BroadcastKills","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","CheckPoints_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=857; QueuedSourceLine=new CommandEventHandler(CheckPoints_OnCommand); NearestRegistrationLine=849; NearestRegistration=CommandSystem.Register( ""BroadcastKills"", AccessLevel.Player, new CommandEventHandler(BroadcastKills_OnCommand) );; ResolvedCommand=BroadcastKills; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=CheckPoints_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
