"SystemOwner","File","SourceHash","Type","Surface","TimeSource","Mutation","Disposition","Adapter","CatalogKey","TestId","Evidence","Rationale"
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenPepperCrop.cs","E9FE3D987036C007E7993D68ADF9862FBA3B3CDCF40049FD053421753A706B70","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenPepperCrop.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenPepperCrop.cs","E9FE3D987036C007E7993D68ADF9862FBA3B3CDCF40049FD053421753A706B70","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenPepperCrop.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenPepperCrop.cs","E9FE3D987036C007E7993D68ADF9862FBA3B3CDCF40049FD053421753A706B70","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenPepperCrop.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenPepperCrop.cs","E9FE3D987036C007E7993D68ADF9862FBA3B3CDCF40049FD053421753A706B70","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenPepperCrop.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenSquashCrop.cs","75BAFC7956DFB3D215250B3C840983D67C072B8ECAD4736E032E6D630FA881EF","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenSquashCrop.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenSquashCrop.cs","75BAFC7956DFB3D215250B3C840983D67C072B8ECAD4736E032E6D630FA881EF","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenSquashCrop.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenSquashCrop.cs","75BAFC7956DFB3D215250B3C840983D67C072B8ECAD4736E032E6D630FA881EF","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenSquashCrop.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenSquashCrop.cs","75BAFC7956DFB3D215250B3C840983D67C072B8ECAD4736E032E6D630FA881EF","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/GreenSquashCrop.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HayCrop.cs","CF77079755809D5689CBB657C6E8B4D6E3B3EFB5D130741A427C3A66E855ABC2","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HayCrop.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HayCrop.cs","CF77079755809D5689CBB657C6E8B4D6E3B3EFB5D130741A427C3A66E855ABC2","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HayCrop.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HayCrop.cs","CF77079755809D5689CBB657C6E8B4D6E3B3EFB5D130741A427C3A66E855ABC2","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HayCrop.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HayCrop.cs","CF77079755809D5689CBB657C6E8B4D6E3B3EFB5D130741A427C3A66E855ABC2","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HayCrop.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HoneydewMelonCrop.cs","147AA3981C78F7BD4D9556A27035C3E78C4C7FEE52A53CEBC9EBA44259273B03","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HoneydewMelonCrop.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HoneydewMelonCrop.cs","147AA3981C78F7BD4D9556A27035C3E78C4C7FEE52A53CEBC9EBA44259273B03","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HoneydewMelonCrop.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HoneydewMelonCrop.cs","147AA3981C78F7BD4D9556A27035C3E78C4C7FEE52A53CEBC9EBA44259273B03","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HoneydewMelonCrop.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HoneydewMelonCrop.cs","147AA3981C78F7BD4D9556A27035C3E78C4C7FEE52A53CEBC9EBA44259273B03","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/HoneydewMelonCrop.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/KiwiCrop.cs","8EEABE21247AC1DB0739E3BBFE3B7BACEA8A1ACF74640814AC72424103004F31","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/KiwiCrop.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/KiwiCrop.cs","8EEABE21247AC1DB0739E3BBFE3B7BACEA8A1ACF74640814AC72424103004F31","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/KiwiCrop.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/KiwiCrop.cs","8EEABE21247AC1DB0739E3BBFE3B7BACEA8A1ACF74640814AC72424103004F31","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/KiwiCrop.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/KiwiCrop.cs","8EEABE21247AC1DB0739E3BBFE3B7BACEA8A1ACF74640814AC72424103004F31","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/KiwiCrop.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LemonTree.cs","6228B8B2E7D401A45A27DD34E67FE03FFDFF493219B021288048E87592EB50B7","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LemonTree.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LemonTree.cs","6228B8B2E7D401A45A27DD34E67FE03FFDFF493219B021288048E87592EB50B7","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LemonTree.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LemonTree.cs","6228B8B2E7D401A45A27DD34E67FE03FFDFF493219B021288048E87592EB50B7","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LemonTree.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LemonTree.cs","6228B8B2E7D401A45A27DD34E67FE03FFDFF493219B021288048E87592EB50B7","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LemonTree.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LettuceCrop.cs","4F5C729ED9CA9D59063C261112C8270D309B630D66557220DDADB946F1F0F256","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LettuceCrop.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LettuceCrop.cs","4F5C729ED9CA9D59063C261112C8270D309B630D66557220DDADB946F1F0F256","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LettuceCrop.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LettuceCrop.cs","4F5C729ED9CA9D59063C261112C8270D309B630D66557220DDADB946F1F0F256","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LettuceCrop.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LettuceCrop.cs","4F5C729ED9CA9D59063C261112C8270D309B630D66557220DDADB946F1F0F256","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LettuceCrop.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LimeTree.cs","9BF9CF8A3CBB4D9647B616CB01CCA3DC41481AB594306365B634BC1BE9A1D852","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LimeTree.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LimeTree.cs","9BF9CF8A3CBB4D9647B616CB01CCA3DC41481AB594306365B634BC1BE9A1D852","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LimeTree.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LimeTree.cs","9BF9CF8A3CBB4D9647B616CB01CCA3DC41481AB594306365B634BC1BE9A1D852","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LimeTree.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LimeTree.cs","9BF9CF8A3CBB4D9647B616CB01CCA3DC41481AB594306365B634BC1BE9A1D852","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/LimeTree.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/MandrakeCrop.cs","4B93B8E6D83EF2FCD0CE77CF0320846E6F941000990D4B44848AB9A3573BBA36","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/MandrakeCrop.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/MandrakeCrop.cs","4B93B8E6D83EF2FCD0CE77CF0320846E6F941000990D4B44848AB9A3573BBA36","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/MandrakeCrop.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/MandrakeCrop.cs","4B93B8E6D83EF2FCD0CE77CF0320846E6F941000990D4B44848AB9A3573BBA36","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/MandrakeCrop.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Custom:Vhaerun's CRL Homestead System [2.0]","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/MandrakeCrop.cs","4B93B8E6D83EF2FCD0CE77CF0320846E6F941000990D4B44848AB9A3573BBA36","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Crops/MandrakeCrop.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
