ClassName,BaseClass,SourcePath,Kind,Status,Notes
DJ_SE_Veterinary,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs,ItemCandidate,SourceVerified,
DJ_SE_Wrestling,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs,ItemCandidate,SourceVerified,
DJ_SL_Alchemy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Anatomy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_AnimalLore,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_AnimalTaming,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Archery,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_ArmsLore,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Blacksmith,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Bushido,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Carpentry,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Cartography,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Chivalry,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Cooking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_DetectHidden,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Discordance,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Elementalism,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_EvalInt,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Fencing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Fishing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Fletching,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Focus,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Healing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Herding,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Hiding,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Inscribe,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Lockpicking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Lumberjacking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Macing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Magery,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_MagicResist,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Meditation,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Mining,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Musicianship,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Necromancy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Ninjitsu,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Parry,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Peacemaking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Poisoning,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Provocation,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_RemoveTrap,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Snooping,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_SpiritSpeak,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Stealing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Stealth,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Swords,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Tactics,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Tailoring,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Tinkering,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Tracking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Veterinary,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SL_Wrestling,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs,ItemCandidate,SourceVerified,
DJ_SM_Alchemy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Anatomy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_AnimalLore,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_AnimalTaming,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Archery,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_ArmsLore,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Blacksmith,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Bushido,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Carpentry,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Cartography,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Chivalry,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Cooking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_DetectHidden,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Discordance,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Elementalism,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_EvalInt,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Fencing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Fishing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Fletching,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Focus,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Healing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Herding,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Hiding,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Inscribe,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Lockpicking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Lumberjacking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Macing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Magery,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_MagicResist,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Meditation,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Mining,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Musicianship,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Necromancy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Ninjitsu,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Parry,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Peacemaking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Poisoning,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Provocation,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_RemoveTrap,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Snooping,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_SpiritSpeak,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Stealing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Stealth,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Swords,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Tactics,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Tailoring,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Tinkering,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Tracking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Veterinary,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SM_Wrestling,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Mythical.cs,ItemCandidate,SourceVerified,
DJ_SP_Alchemy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Anatomy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_AnimalLore,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_AnimalTaming,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Archery,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_ArmsLore,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Blacksmith,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Bushido,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Carpentry,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Cartography,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Chivalry,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Cooking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_DetectHidden,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Discordance,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Elementalism,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_EvalInt,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Fencing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Fishing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Fletching,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Focus,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Healing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Herding,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Hiding,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Inscribe,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Lockpicking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Lumberjacking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Macing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Magery,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_MagicResist,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Meditation,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Mining,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Musicianship,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Necromancy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Ninjitsu,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Parry,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Peacemaking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Poisoning,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Provocation,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_RemoveTrap,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Snooping,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_SpiritSpeak,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Stealing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Stealth,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Swords,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Tactics,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Tailoring,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Tinkering,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Tracking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Veterinary,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SP_Wrestling,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Power.cs,ItemCandidate,SourceVerified,
DJ_SW_Alchemy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Anatomy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_AnimalLore,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_AnimalTaming,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Archery,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_ArmsLore,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Blacksmith,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Bushido,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Carpentry,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Cartography,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Chivalry,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Cooking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_DetectHidden,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Discordance,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Elementalism,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_EvalInt,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Fencing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Fishing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Fletching,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Focus,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Healing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Herding,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Hiding,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Inscribe,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Lockpicking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Lumberjacking,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Macing,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Magery,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_MagicResist,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Meditation,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Mining,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Musicianship,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
DJ_SW_Necromancy,PowerScroll,Data/Scripts/Items/Books/PowerScrolls/Scrolls_Wonderous.cs,ItemCandidate,SourceVerified,
