ClassName,DisplayName,SourcePath,Status,Notes
SilverSteed,,Data/Scripts/Mobiles/Animals/Mounts/SilverSteed.cs,SourceVerified,
SirGideon,Sir Gideon,Data/Scripts/Custom/Mobiles/Vendors/SirGideon.cs,SourceVerified,
SkeletalDragon,the skeletal dragon,Data/Scripts/Mobiles/Undead/SkeletalDragon.cs,SourceVerified,
SkeletalGargoyle,a skeletal gargoyle,Data/Scripts/Mobiles/Undead/SkeletalGargoyle.cs,SourceVerified,
SkeletalKnight,a skeletal knight,Data/Scripts/Mobiles/Undead/SkeletalKnight.cs,SourceVerified,
SkeletalMage,a skeletal mage,Data/Scripts/Mobiles/Undead/SkeletalMage.cs,SourceVerified,
SkeletalMount,a skeletal steed,Data/Scripts/Mobiles/Animals/Mounts/SkeletalMount.cs,SourceVerified,
SkeletalPirate,a skeletal pirate,Data/Scripts/Mobiles/Undead/SkeletalPirate.cs,SourceVerified,
SkeletalSamurai,a skeletal samurai,Data/Scripts/Mobiles/Undead/SkeletalSamurai.cs,SourceVerified,
SkeletalWarrior,a skeletal warrior,Data/Scripts/Mobiles/Undead/SkeletalWarrior.cs,SourceVerified,
SkeletalWizard,a skeletal wizard,Data/Scripts/Mobiles/Undead/SkeletalWizard.cs,SourceVerified,
Skeleton,a skeleton,Data/Scripts/Mobiles/Undead/Skeleton.cs,SourceVerified,
SkeletonArcher,a skeletal archer,Data/Scripts/Mobiles/Undead/SkeletonArcher.cs,SourceVerified,
SkeletonDragon,a skeletal dragon,Data/Scripts/Mobiles/Undead/SkeletonDragon.cs,SourceVerified,
SkeletonHorse,,Data/Scripts/Mobiles/Undead/SkeletonHorse.cs,SourceVerified,
Skellot,a skellot,Data/Scripts/Mobiles/Insects/Beetles/Skellot.cs,SourceVerified,
SkinGolem,a flesh golem,Data/Scripts/Mobiles/Constructs/Golems/SkinGolem.cs,SourceVerified,
Skinwalker,,Data/Scripts/Custom/Mobiles/Godfrey2026/Skinwalker.cs,SourceVerified,
SkySpirit,Sky Spirit,Data/Scripts/Custom/Mobiles/Elementals/SkySpirit.cs,SourceVerified,
SlasherOfVoid,the slasher of the void,Data/Scripts/Mobiles/Unique/SlasherOfVoid.cs,SourceVerified,
Sleestax,sleestax trident the sleestax,Data/Scripts/Mobiles/Humanoids/Lizardmen/Sleestax.cs,SourceVerified,
Slime,a slime,Data/Scripts/Mobiles/Slimes/Slime.cs,SourceVerified,
SlimeDevil,a slime devil,Data/Scripts/Mobiles/Slimes/SlimeDevil.cs,SourceVerified,
Slitheran,a slitheran,Data/Scripts/Mobiles/Reptilian/Sea/Slitheran.cs,SourceVerified,
Snake,a snake,Data/Scripts/Mobiles/Reptilian/Snakes/Snake.cs,SourceVerified,
Snapper,a snapper,Data/Scripts/Mobiles/Reptilian/Snapper.cs,SourceVerified,
SnowElemental,a snow elemental,Data/Scripts/Mobiles/Elementals/Elementals/SnowElemental.cs,SourceVerified,
SnowHarpy,a snow harpy,Data/Scripts/Mobiles/Humanoids/Harpies/SnowHarpy.cs,SourceVerified,
SnowLeopard,a snow leopard,Data/Scripts/Mobiles/Animals/Felines/SnowLeopard.cs,SourceVerified,
SnowLion,,Data/Scripts/Mobiles/Animals/Felines/SnowLion.cs,SourceVerified,
SnowOstard,,Data/Scripts/Mobiles/Animals/Mounts/SnowOstard.cs,SourceVerified,
SoulReaper,a soul reaper,Data/Scripts/Mobiles/Undead/SoulReaper.cs,SourceVerified,
SoulSucker,a soul sucker,Data/Scripts/Mobiles/Unusual/SoulSucker.cs,SourceVerified,
SoulWorm,a grave wurm,Data/Scripts/Mobiles/Undead/SoulWorm.cs,SourceVerified,
SpectralGargoyle,a spectral gargoyle,Data/Scripts/Mobiles/Undead/SpectralGargoyle.cs,SourceVerified,
Spectre,a spectre,Data/Scripts/Mobiles/Undead/Spectre.cs,SourceVerified,
Spectres,a spectre,Data/Scripts/Mobiles/Unique/Spectres.cs,SourceVerified,
SpectresBox,a spectre,Data/Scripts/Mobiles/Unique/Spectres.cs,SourceVerified,
SpeechGumpEntry,Chuckles the Jester,Data/Scripts/Mobiles/Civilized/Chuckles.cs,SourceVerified,
SpeedInfo,lantern the,Data/Scripts/Mobiles/Base/Behavior.cs,SourceVerified,
SpellCritter,magic wand,Data/Scripts/Mobiles/Civilized/Citizens/TrainingMagery.cs,SourceVerified,
SphinxRiding,,Data/Scripts/Mobiles/Mystical/SphinxRiding.cs,SourceVerified,
SpiderIllusion,Spider Illusion,Data/Scripts/Custom/Mobiles/Spiders/SpiderIllusion.cs,SourceVerified,
SpiderQueen,Spider Queen,Data/Scripts/Custom/Mobiles/Spiders/SpiderQueen.cs,SourceVerified,
Spiderling,Spiderling,Data/Scripts/Custom/Mobiles/Spiders/Spiderling.cs,SourceVerified,
SpinelElemental,a spinel elemental,Data/Scripts/Mobiles/Elementals/Gemmed/SpinelElemental.cs,SourceVerified,
Spirit,a spirit,Data/Scripts/Mobiles/Undead/Spirit.cs,SourceVerified,
Sprite,the sprite,Data/Scripts/Mobiles/Mystical/Sprite.cs,SourceVerified,
Squirrel,a squirrel,Data/Scripts/Mobiles/Animals/Rodents/Squirrel.cs,SourceVerified,
StainedOoze,Ilhenir the Stained,Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Ilhenir.cs,SourceVerified,
Stalker,a stalker,Data/Scripts/Mobiles/Reptilian/Stalker.cs,SourceVerified,
StarGiant,star giant chest the star giant,Data/Scripts/Mobiles/Goliaths/Giants/StarGiant.cs,SourceVerified,
StarRubyElemental,a star ruby elemental,Data/Scripts/Mobiles/Elementals/Gemmed/StarRubyElemental.cs,SourceVerified,
StatueJormungandr,Jormungandr the Midgard Serpent,Data/Scripts/Mobiles/Reptilian/Snakes/Jormungand.cs,SourceVerified,
SteamElemental,a steam elemental,Data/Scripts/Mobiles/Elementals/Elementals/SteamElemental.cs,SourceVerified,
Stegosaurus,a stegosaurus,Data/Scripts/Mobiles/Reptilian/Dinosaurs/Stegosaurus.cs,SourceVerified,
Stirge,a stirge,Data/Scripts/Mobiles/Animals/Rodents/Stirge.cs,SourceVerified,
Stitches,,Data/Scripts/Custom/Mobiles/Godfrey2026/Stitches.cs,SourceVerified,
StoneCrafter,the stone crafter,Data/Scripts/Mobiles/Civilized/Vendors/StoneCrafter.cs,SourceVerified,
StoneElemental,a stone elemental,Data/Scripts/Mobiles/Elementals/Ore Elementals/StoneElemental.cs,SourceVerified,
StoneGargoyle,a stone gargoyle,Data/Scripts/Mobiles/Gargoyles/StoneGargoyle.cs,SourceVerified,
StoneGiant,stone giant sack the stone giant,Data/Scripts/Mobiles/Goliaths/Giants/StoneGiant.cs,SourceVerified,
StoneHarpy,a stone harpy,Data/Scripts/Mobiles/Humanoids/Harpies/StoneHarpy.cs,SourceVerified,
StoneRoper,a stone roper,Data/Scripts/Mobiles/Unusual/StoneRoper.cs,SourceVerified,
StormCloud,a storm cloud,Data/Scripts/Mobiles/Elementals/StormCloud.cs,SourceVerified,
StormGiant,onyx chest the storm giant,Data/Scripts/Mobiles/Goliaths/Giants/StormGiant.cs,SourceVerified,
StoveHit,skillet,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanCook.cs,SourceVerified,
StrangleVine,a strangle vine,Data/Scripts/Mobiles/Slimes/StrangleVine.cs,SourceVerified,
StygianGargoyle,a gargoyle,Data/Scripts/Mobiles/Gargoyles/StygianGargoyle.cs,SourceVerified,
StygianGargoyleLord,a gargoyle lord,Data/Scripts/Mobiles/Gargoyles/StygianGargoyleLord.cs,SourceVerified,
Styguana,a styguana,Data/Scripts/Mobiles/Reptilian/Styguana.cs,SourceVerified,
Succubus,a succubus,Data/Scripts/Mobiles/Daemons/Succubus.cs,SourceVerified,
SummonedAirElemental,an air elemental,Data/Scripts/Mobiles/Summoned/SummonedAirElemental.cs,SourceVerified,
SummonedAirElementalGreater,an air elemental,Data/Scripts/Mobiles/Summoned/SummonedAirElementalGreater.cs,SourceVerified,
SummonedCorpse,an undead creature,Data/Scripts/Mobiles/Summoned/SummonedCorpse.cs,SourceVerified,
SummonedDaemon,the daemon,Data/Scripts/Mobiles/Summoned/SummonedDaemon.cs,SourceVerified,
SummonedDaemonGreater,the balron,Data/Scripts/Mobiles/Summoned/SummonedDaemonGreater.cs,SourceVerified,
SummonedEarthElemental,an earth elemental,Data/Scripts/Mobiles/Summoned/SummonedEarthElemental.cs,SourceVerified,
SummonedEarthElementalGreater,an earth elemental,Data/Scripts/Mobiles/Summoned/SummonedEarthElementalGreater.cs,SourceVerified,
SummonedFireElemental,a fire elemental,Data/Scripts/Mobiles/Summoned/SummonedFireElemental.cs,SourceVerified,
SummonedFireElementalGreater,a fire elemental,Data/Scripts/Mobiles/Summoned/SummonedFireElementalGreater.cs,SourceVerified,
SummonedTiger,a mystical tiger,Data/Scripts/Mobiles/Summoned/SummonedTiger.cs,SourceVerified,
SummonedWaterElemental,a water elemental,Data/Scripts/Mobiles/Summoned/SummonedWaterElemental.cs,SourceVerified,
SummonedWaterElementalGreater,a water elemental,Data/Scripts/Mobiles/Summoned/SummonedWaterElementalGreater.cs,SourceVerified,
Sunlyte,a sunlyte,Data/Scripts/Mobiles/Mystical/Sunlyte.cs,SourceVerified,
Surtaz,Surtaz the fallen,Data/Scripts/Mobiles/Undead/Surtaz.cs,SourceVerified,
SurtazChest,Surtaz the fallen,Data/Scripts/Mobiles/Undead/Surtaz.cs,SourceVerified,
SwampBird,a heron,Data/Scripts/Mobiles/Animals/Birds/SwampBird.cs,SourceVerified,
SwampDragon,,Data/Scripts/Mobiles/Reptilian/SwampDragon.cs,SourceVerified,
SwampDrakeRiding,,Data/Scripts/Mobiles/Dragons/Drakes/SwampDrakeRiding.cs,SourceVerified,
SwampGator,a swamp gator,Data/Scripts/Mobiles/Reptilian/SwampGator.cs,SourceVerified,
SwampTentacle,a swamp tentacle,Data/Scripts/Mobiles/Plants/SwampTentacle.cs,SourceVerified,
SwampThing,a swamp thing,Data/Scripts/Mobiles/Plants/SwampThing.cs,SourceVerified,
SwampTroll,a swamp troll,Data/Scripts/Mobiles/Goliaths/Trolls/SwampTroll.cs,SourceVerified,
Swarm,a swarm of insects,Data/Scripts/Mobiles/Summoned/Swarm.cs,SourceVerified,
Syth,Syth robe the Syth,Data/Scripts/Mobiles/Humanoids/Aliens/Syth.cs,SourceVerified,
Tailor,item,Data/Scripts/Mobiles/Civilized/Vendors/Tailor.cs,SourceVerified,
TailorGuildmaster,,Data/Scripts/Mobiles/Civilized/Guilds/TailorGuildmaster.cs,SourceVerified,
Talos,Talos the Protector Europa,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/Talos.cs,SourceVerified,
Tanner,item,Data/Scripts/Mobiles/Civilized/Vendors/Tanner.cs,SourceVerified,
Tarantula,a tarantula,Data/Scripts/Mobiles/Insects/Spiders/Tarantula.cs,SourceVerified,
Tarjan,Tarjan the mad god,Data/Scripts/Mobiles/Unique/Tarjan.cs,SourceVerified,
TarjanBox,Tarjan the mad god,Data/Scripts/Mobiles/Unique/Tarjan.cs,SourceVerified,
TarjanStatue,Tarjan the mad god,Data/Scripts/Mobiles/Unique/Tarjan.cs,SourceVerified,
TarjanTimer,Tarjan the mad god,Data/Scripts/Mobiles/Unique/Tarjan.cs,SourceVerified,
TavernKeeper,,Data/Scripts/Mobiles/Civilized/Vendors/TavernKeeper.cs,SourceVerified,
TavernPatronEast,,Data/Scripts/Mobiles/Civilized/Citizens/TavernPatron.cs,SourceVerified,
TavernPatronNorth,,Data/Scripts/Mobiles/Civilized/Citizens/TavernPatron.cs,SourceVerified,
TavernPatronSouth,,Data/Scripts/Mobiles/Civilized/Citizens/TavernPatron.cs,SourceVerified,
TavernPatronWest,,Data/Scripts/Mobiles/Civilized/Citizens/TavernPatron.cs,SourceVerified,
TeleportTimer,a giant toad,Data/Scripts/Mobiles/Reptilian/Frogs/GiantToad.cs,SourceVerified,
Teradactyl,,Data/Scripts/Mobiles/Reptilian/Dinosaurs/Teradactyl.cs,SourceVerified,
TerathanAvenger,a terathan avenger,Data/Scripts/Mobiles/Humanoids/Terathan/TerathanAvenger.cs,SourceVerified,
TerathanDrone,a terathan drone,Data/Scripts/Mobiles/Humanoids/Terathan/TerathanDrone.cs,SourceVerified,
TerathanMatriarch,a terathan matriarch,Data/Scripts/Mobiles/Humanoids/Terathan/TerathanMatriarch.cs,SourceVerified,
TerathanWarrior,a terathan warrior,Data/Scripts/Mobiles/Humanoids/Terathan/TerathanWarrior.cs,SourceVerified,
TheAncientTree,the ancient tree,Data/Scripts/Mobiles/Plants/TheAncientTree.cs,SourceVerified,
TheGroundskeeper,The Groundskeeper,Data/Scripts/Custom/Mobiles/Undead/TheGroundskeeper.cs,SourceVerified,
TheMadDuke,The Mad Duke,Data/Scripts/Custom/Mobiles/Undead/TheMadDuke.cs,SourceVerified,
TheNecromancer,The Necromancer,Data/Scripts/Custom/Mobiles/Undead/TheNecromancer.cs,SourceVerified,
Thief,,Data/Scripts/Mobiles/Civilized/Vendors/Thief.cs,SourceVerified,
ThiefAI,lantern the,Data/Scripts/Mobiles/Base/Behavior.cs,SourceVerified,
ThiefGuildmaster,,Data/Scripts/Mobiles/Civilized/Guilds/ThiefGuildmaster.cs,SourceVerified,
Thor,Thor of Asgard,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/Thor.cs,SourceVerified,
Tiamat,Tiamat the Lord of Dragons,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/Tiamat.cs,SourceVerified,
TigerBeetleRiding,,Data/Scripts/Mobiles/Insects/Beetles/TigerBeetleRiding.cs,SourceVerified,
TigerRiding,,Data/Scripts/Mobiles/Animals/Felines/TigerRiding.cs,SourceVerified,
TimberWolf,a timber wolf,Data/Scripts/Mobiles/Animals/Canines/TimberWolf.cs,SourceVerified,
TimeLord,the Time Lord,Data/Scripts/Mobiles/Civilized/TimeLord.cs,SourceVerified,
Tinker,,Data/Scripts/Mobiles/Civilized/Vendors/Tinker.cs,SourceVerified,
TinkerGuildmaster,,Data/Scripts/Mobiles/Civilized/Guilds/TinkerGuildmaster.cs,SourceVerified,
Titan,titan chest the titan,Data/Scripts/Mobiles/Goliaths/Titans/Titan.cs,SourceVerified,
TitanHydros,Hydros the titan of water,Data/Scripts/Mobiles/Unique/TitanHydros.cs,SourceVerified,
TitanLich,titan lich chest the titan lich,Data/Scripts/Mobiles/Undead/TitanLich.cs,SourceVerified,
TitanLithos,Lithos the titan of earth,Data/Scripts/Mobiles/Unique/TitanLithos.cs,SourceVerified,
TitanPyros,Pyros the titan of fire,Data/Scripts/Mobiles/Unique/TitanPyros.cs,SourceVerified,
TitanStratos,Stratos the titan of air,Data/Scripts/Mobiles/Unique/TitanStratos.cs,SourceVerified,
Titanoboa,a titanoboa,Data/Scripts/Mobiles/Reptilian/Dinosaurs/Titanoboa.cs,SourceVerified,
Toad,a toad,Data/Scripts/Mobiles/Reptilian/Frogs/Toad.cs,SourceVerified,
TombPest,Tomb Pest,Data/Scripts/Custom/Mobiles/Daemons/TombPest.cs,SourceVerified,
TombWarden,Tomb Warden,Data/Scripts/Custom/Mobiles/Constructs/TombWarden.cs,SourceVerified,
TombWatcher,Tomb Watcher,Data/Scripts/Custom/Mobiles/Undead/TombWatcher.cs,SourceVerified,
TopazElemental,a topaz elemental,Data/Scripts/Mobiles/Elementals/Gemmed/TopazElemental.cs,SourceVerified,
Toraxen,a toraxen,Data/Scripts/Mobiles/Reptilian/Toraxen.cs,SourceVerified,
Tortuga,a tortuga,Data/Scripts/Mobiles/Reptilian/Tortuga.cs,SourceVerified,
TownGuards,tunic the guard,Data/Scripts/Mobiles/Civilized/TownGuards.cs,SourceVerified,
TownHerald,the town crier,Data/Scripts/Mobiles/Civilized/TownHerald.cs,SourceVerified,
TownHeraldEntry,the town crier,Data/Scripts/Mobiles/Civilized/TownHerald.cs,SourceVerified,
ToxicElemental,an acid elemental,Data/Scripts/Mobiles/Elementals/Elementals/ToxicElemental.cs,SourceVerified,
TradesmanAlchemist,cauldron,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanAlchemist.cs,SourceVerified,
TradesmanBard,instrument,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanBard.cs,SourceVerified,
TradesmanButcher,cleaver,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanButcher.cs,SourceVerified,
TradesmanCook,skillet,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanCook.cs,SourceVerified,
TradesmanLeather,stretched hide,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanLeather.cs,SourceVerified,
TradesmanLogger,axe,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanLogger.cs,SourceVerified,
TradesmanLumber,hammer,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanLumber.cs,SourceVerified,
TradesmanMiner,rock,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanMiner.cs,SourceVerified,
TradesmanSmelter,forge,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanSmelter.cs,SourceVerified,
TradesmanSmith,hammer,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanSmith.cs,SourceVerified,
TrainingBow,,Data/Scripts/Mobiles/Civilized/Citizens/TrainingBow.cs,SourceVerified,
TrainingFishing,water hit,Data/Scripts/Mobiles/Civilized/Citizens/TrainingFishing.cs,SourceVerified,
TrainingMagery,magic wand,Data/Scripts/Mobiles/Civilized/Citizens/TrainingMagery.cs,SourceVerified,
TrainingSingle,,Data/Scripts/Mobiles/Civilized/Citizens/TrainingSingle.cs,SourceVerified,
TrainingSpirits,,Data/Scripts/Mobiles/Civilized/Citizens/TrainingSpirits.cs,SourceVerified,
TreasureGoblin,,Data/Scripts/Custom/Mobiles/Godfrey2026/TreasureGoblin.cs,SourceVerified,
TreeHit,axe,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanLogger.cs,SourceVerified,
Treebeard,Treebeard the Ent,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/Treebeard.cs,SourceVerified,
TrilithiumElemental,a trilithium elemental,Data/Scripts/Mobiles/Elementals/Gemmed/TrilithiumElemental.cs,SourceVerified,
Triton,,Data/Scripts/Custom/Mobiles/Godfrey2026/Triton.cs,SourceVerified,
Tritun,a tritun,Data/Scripts/Mobiles/Humanoids/Sea/Tritun.cs,SourceVerified,
TritunMage,a tritun wizard,Data/Scripts/Mobiles/Humanoids/Sea/TritunMage.cs,SourceVerified,
Troll,a troll,Data/Scripts/Mobiles/Goliaths/Trolls/Troll.cs,SourceVerified,
TrollWitchDoctor,a troll witch doctor,Data/Scripts/Mobiles/Goliaths/Trolls/TrollWitchDoctor.cs,SourceVerified,
Trollbear,a trollbear,Data/Scripts/Mobiles/Animals/Bears/Trollbear.cs,SourceVerified,
TropicalBird,a lorikeet,Data/Scripts/Mobiles/Animals/Birds/TropicalBird.cs,SourceVerified,
TrueVirtue,True Virtue,Data/Scripts/Custom/Mobiles/Mystical/TrueVirtue.cs,SourceVerified,
TundraOgre,a tundra ogre,Data/Scripts/Mobiles/Goliaths/Ogres/TundraOgre.cs,SourceVerified,
Turkey,a turkey,Data/Scripts/Mobiles/Animals/Birds/Turkey.cs,SourceVerified,
Turtle,a turtle,Data/Scripts/Mobiles/Reptilian/Turtle.cs,SourceVerified,
Tuskadon,a tuskadon,Data/Scripts/Mobiles/Animals/Misc/Tuskadon.cs,SourceVerified,
Twaulo,Twaulo of the Glade,Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Twaulo.cs,SourceVerified,
TwoFace,Two Face,Data/Scripts/Custom/Mobiles/Goliaths/TwoFace.cs,SourceVerified,
Typhoon,a typhoon,Data/Scripts/Mobiles/Elementals/Typhoon.cs,SourceVerified,
Tyranasaur,a tyranasaur,Data/Scripts/Mobiles/Reptilian/Dinosaurs/Tyranasaur.cs,SourceVerified,
UmberHulk,an umber hulk,Data/Scripts/Mobiles/Unusual/UmberHulk.cs,SourceVerified,
Undead,a frail skeleton,Data/Scripts/Mobiles/Undead/Undead.cs,SourceVerified,
UndeadDruid,the druidic lich,Data/Scripts/Mobiles/Undead/UndeadDruid.cs,SourceVerified,
UndeadGiant,an undead giant,Data/Scripts/Mobiles/Undead/UndeadGiant.cs,SourceVerified,
Undertaker,,Data/Scripts/Mobiles/Civilized/Vendors/Undertaker.cs,SourceVerified,
Unicorn,,Data/Scripts/Mobiles/Mystical/Unicorn.cs,SourceVerified,
Unspeakable,,Data/Scripts/Custom/Mobiles/Godfrey2026/Unspeakable.cs,SourceVerified,
Urc,throwing stone the urc,Data/Scripts/Mobiles/Humanoids/Orcs/Urc.cs,SourceVerified,
UrcBowman,the urc bowman,Data/Scripts/Mobiles/Humanoids/Orcs/UrcBowman.cs,SourceVerified,
UrcShaman,the urc shaman,Data/Scripts/Mobiles/Humanoids/Orcs/UrcShaman.cs,SourceVerified,
Urk,urkish face the urk warrior,Data/Scripts/Mobiles/Humanoids/Orcs/Urk.cs,SourceVerified,
UrkShaman,urkish face the urk shaman,Data/Scripts/Mobiles/Humanoids/Orcs/UrkShaman.cs,SourceVerified,
UrukKai,,Data/Scripts/Custom/Mobiles/Godfrey2026/UrukKai.cs,SourceVerified,
Vagabond,,Data/Scripts/Mobiles/Civilized/Vendors/Vagabond.cs,SourceVerified,
ValoriteElemental,a valorite elemental,Data/Scripts/Mobiles/Elementals/Ore Elementals/ValoriteElemental.cs,SourceVerified,
Vampire,a young vampire the grand vampire,Data/Scripts/Mobiles/Undead/Vampire.cs,SourceVerified,
VampireBat,a vampire bat,Data/Scripts/Mobiles/Animals/Rodents/VampireBat.cs,SourceVerified,
VampireBatFamiliar,a vampire bat,Data/Scripts/Mobiles/Civilized/Familiars/VampireBat.cs,SourceVerified,
VampireIllusion,Vampire Illusion,Data/Scripts/Custom/Mobiles/Undead/VampireIllusion.cs,SourceVerified,
VampireLord,the elder vampire,Data/Scripts/Mobiles/Undead/VampireLord.cs,SourceVerified,
VampirePrince,the vampire baron,Data/Scripts/Mobiles/Undead/VampirePrince.cs,SourceVerified,
VampireWoods,a vampire,Data/Scripts/Mobiles/Undead/VampireWoods.cs,SourceVerified,
VampiricDragon,the vampiric dragon,Data/Scripts/Mobiles/Dragons/Primeval/VampiricDragon.cs,SourceVerified,
VarietyDealer,,Data/Scripts/Mobiles/Civilized/Vendors/VarietyDealer.cs,SourceVerified,
Vecna,Vecna the Lich,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/Vecna.cs,SourceVerified,
VendorAI,lantern the,Data/Scripts/Mobiles/Base/Behavior.cs,SourceVerified,
VendorBackpack,Shop Not Yet Named,Data/Scripts/Mobiles/Base/PlayerVendor.cs,SourceVerified,
VendorBuyEntry,lantern the archer,Data/Scripts/Mobiles/Base/BaseVendor.cs,SourceVerified,
VendorInventory,,Data/Scripts/Mobiles/Base/VendorInventory.cs,SourceVerified,
VendorItem,Shop Not Yet Named,Data/Scripts/Mobiles/Base/PlayerVendor.cs,SourceVerified,
VendorRentalDuration,,Data/Scripts/Mobiles/Base/RentedVendor.cs,SourceVerified,
VendorSellEntry,lantern the archer,Data/Scripts/Mobiles/Base/BaseVendor.cs,SourceVerified,
VeriteElemental,a verite elemental,Data/Scripts/Mobiles/Elementals/Ore Elementals/VeriteElemental.cs,SourceVerified,
Veterinarian,,Data/Scripts/Mobiles/Civilized/Vendors/Veterinarian.cs,SourceVerified,
Vintner,,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/Vintner.cs,SourceVerified,
Viscera,a pile of viscera,Data/Scripts/Mobiles/Slimes/Viscera.cs,SourceVerified,
VoidDragon,chest from the void the void dragon,Data/Scripts/Mobiles/Dragons/Great Dragons/VoidDragon.cs,SourceVerified,
VoidWraith,Void Wraith,Data/Scripts/Custom/Mobiles/Undead/VoidWraith.cs,SourceVerified,
VolcanicDragon,obsidian chest the volcanic wyrm,Data/Scripts/Mobiles/Dragons/Wyrms/VolcanicDragon.cs,SourceVerified,
Volturnus,Volturnus the Ruler of the Waves,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/Volturnus.cs,SourceVerified,
VordinaxChest,Vordinax the caddellite dragon,Data/Scripts/Mobiles/Dragons/Great Dragons/CaddelliteDragon.cs,SourceVerified,
Vordo,Vordo of the darkest magic,Data/Scripts/Mobiles/Undead/Vordo.cs,SourceVerified,
VordoScroll,Vordo of the darkest magic,Data/Scripts/Mobiles/Undead/Vordo.cs,SourceVerified,
VorpalBunny,a vorpal bunny,Data/Scripts/Mobiles/Unusual/VorpalBunny.cs,SourceVerified,
Vrock,a vrock,Data/Scripts/Mobiles/Hellish/Vrock.cs,SourceVerified,
Vulcrum,Vulcrum of the flame,Data/Scripts/Mobiles/Elementals/Elementals/Vulcrum.cs,SourceVerified,
VulcrumChest,Vulcrum of the flame,Data/Scripts/Mobiles/Elementals/Elementals/Vulcrum.cs,SourceVerified,
WailingBanshee,a wailing banshee,Data/Scripts/Mobiles/Undead/WailingBanshee.cs,SourceVerified,
Waiter,,Data/Scripts/Mobiles/Civilized/Vendors/Waiter.cs,SourceVerified,
WalkingCorpse,a walking corpse,Data/Scripts/Mobiles/Undead/WalkingCorpse.cs,SourceVerified,
WalkingEffigy,Walking Effigy,Data/Scripts/Custom/Mobiles/Undead/WalkingEffigy.cs,SourceVerified,
WalkingReaper,a reaper,Data/Scripts/Mobiles/Plants/WalkingReaper.cs,SourceVerified,
Walrus,a seal,Data/Scripts/Mobiles/Animals/Misc/Walrus.cs,SourceVerified,
WanderingHealer,the wandering healer,Data/Scripts/Mobiles/Civilized/Healers/WanderingHealer.cs,SourceVerified,
WarriorGuildmaster,,Data/Scripts/Mobiles/Civilized/Guilds/WarriorGuildmaster.cs,SourceVerified,
Warriors,,Data/Scripts/Mobiles/Civilized/Citizens/Warriors.cs,SourceVerified,
Watcher,a watcher,Data/Scripts/Mobiles/Unusual/Watcher.cs,SourceVerified,
WaterBeetleRiding,,Data/Scripts/Mobiles/Insects/Beetles/WaterBeetleRiding.cs,SourceVerified,
WaterElemental,a water elemental,Data/Scripts/Mobiles/Elementals/Elementals/WaterElemental.cs,SourceVerified,
WaterHit,water hit,Data/Scripts/Mobiles/Civilized/Citizens/TrainingFishing.cs,SourceVerified,
WaterNaga,a water naga,Data/Scripts/Mobiles/Humanoids/Serpents/WaterNaga.cs,SourceVerified,
WaterSpawn,a water spawn,Data/Scripts/Mobiles/Elementals/Lesser/WaterSpawn.cs,SourceVerified,
WaterStrider,a water strider,Data/Scripts/Mobiles/Insects/Spiders/WaterStrider.cs,SourceVerified,
WaterWeird,a water weird,Data/Scripts/Mobiles/Elementals/WaterWeird.cs,SourceVerified,
WaxSculpture,a wax golem,Data/Scripts/Mobiles/Constructs/WaxSculpture.cs,SourceVerified,
Weaponsmith,item,Data/Scripts/Mobiles/Civilized/Vendors/Weaponsmith.cs,SourceVerified,
Weasel,a weasel,Data/Scripts/Mobiles/Animals/Rodents/Weasel.cs,SourceVerified,
Weaver,robe,Data/Scripts/Mobiles/Civilized/Vendors/Weaver.cs,SourceVerified,
WeedElemental,a weed elemental,Data/Scripts/Mobiles/Elementals/Elementals/WeedElemental.cs,SourceVerified,
WelcomeGump,the gypsy,Data/Scripts/Mobiles/Civilized/ShardGreeter.cs,SourceVerified,
WereWolf,a werewolf the warrior,Data/Scripts/Mobiles/Animals/Canines/WereWolf.cs,SourceVerified,
WhippingVine,a whipping vine,Data/Scripts/Mobiles/Plants/WhippingVine.cs,SourceVerified,
WhiteCat,a cat,Data/Scripts/Mobiles/Animals/Felines/WhiteCat.cs,SourceVerified,
WhiteRabbit,a rabbit,Data/Scripts/Mobiles/Animals/Rodents/WhiteRabbit.cs,SourceVerified,
